"",gene_symbol,GSM1480291,GSM1480292,GSM1480293,GSM1480294,GSM1480295,GSM1480296,GSM1480297,GSM1480298,GSM1480299,GSM1480300,GSM1480301,GSM1480302
ENSMUSG00000075327,Zbtb2,47.55663,44.50104,32.79969,29.81801,8.93267,8.39379,76.32833,66.20972,56.94315,41.23139,41.38379,47.65051
ENSMUSG00000075334,Rprm,0.13421,0.04202,1.2519,1.94557,0.07768,0.11658,0.07992,0,0.07726,0,0,0
ENSMUSG00000075370,Igll1,0,0,0,0,0,0,0.03996,0,0.03863,0,0,0
ENSMUSG00000075376,Rc3h2,61.8281,62.94859,37.1396,36.28915,14.17577,17.44821,47.67524,49.32773,36.04339,33.71977,50.45301,52.2832
ENSMUSG00000075377,Olfr362,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075378,Olfr361,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075379,Olfr358,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075380,Olfr355,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075382,Olfr353,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075383,Olfr351,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075384,Olfr3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075387,Olfr341,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075394,Hoxc4,0.08948,0.08404,0.12519,0.16918,0,0.11658,0.19981,0.25514,0.46358,0.49527,0.7044,0.8509
ENSMUSG00000075395,A630010A05Rik,1.78953,1.63885,0.79287,0.80361,0.3107,0.66062,2.59756,1.57338,2.00885,1.362,2.20127,1.74908
ENSMUSG00000075402,Krt76,0.04474,0,0,0,0.07768,0.03886,0.03996,0,0,0,0,0
ENSMUSG00000075408,6030408B16Rik,0.31317,0.88246,0.12519,0.59213,0.19419,0.03886,0.55947,0.25514,0.1159,0.61909,0.26415,0.33091
ENSMUSG00000075410,Prcd,0.31317,0.42022,0.25038,0.50754,0.23303,0,0.19981,0.25514,0.27042,0.41273,0.3522,0.14182
ENSMUSG00000075415,Fnbp1,69.25463,61.94007,97.27236,102.22713,56.19817,52.50007,66.89719,72.12054,105.46459,91.08877,111.60417,108.63181
ENSMUSG00000075419,Dolk,8.41077,7.47987,6.34294,5.49836,13.32134,14.68914,4.35591,6.03839,7.0696,5.7369,5.76732,4.96359
ENSMUSG00000075420,Smim6,0.26843,0.21011,0.20865,0.0423,0.07768,0.03886,0.19981,0.08505,0.03863,0.04127,0.04403,0
ENSMUSG00000075425,Gm13547,0.26843,0.16809,0.08346,0.16918,0.03884,0,0.19981,0.42524,0.15453,0.08255,0.48428,0.37818
ENSMUSG00000075427,Olfr288,0.08948,0,0,0,0,0,0,0.04252,0,0,0,0
ENSMUSG00000075437,Gm11681,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075463,Gm15735,0.26843,0.33617,0.95979,1.09967,0.38838,0.81606,0.35966,0.34019,0.54084,0.61909,0.26415,0.47272
ENSMUSG00000075467,Dnlz,16.55311,16.59859,13.77086,11.88491,8.35011,8.08291,9.47111,6.84635,8.42171,7.75926,6.20757,6.6654
ENSMUSG00000075470,Alg10b,37.49055,34.03762,30.62974,24.53113,21.98215,20.01298,24.57692,26.06715,23.06314,21.33797,20.95605,20.65801
ENSMUSG00000075478,Slitrk1,0.04474,0,0,0,0,0,0.03996,0.04252,0.07726,0,0,0
ENSMUSG00000075486,Commd6,21.78747,18.7417,18.73672,16.2413,12.50574,14.41712,9.95066,8.80245,11.31909,10.89598,11.22645,13.70898
ENSMUSG00000075502,Kbtbd6,0.35791,1.00852,0.70941,0.42295,0.46605,0.42746,1.67842,1.31824,0.77263,0.57782,0.74843,0.56727
ENSMUSG00000075510,Fam187a,0,0,0,0,0,0,0.11989,0.08505,0,0,0,0
ENSMUSG00000075512,Gm1587,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075520,Malrd1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075524,4930407I10Rik,0,0,0,0.12689,0,0,0,0.08505,0.03863,0,0,0
ENSMUSG00000075528,Aarsd1,25.09809,26.89392,22.36722,13.74589,17.94302,17.25391,15.34559,12.71465,18.11828,15.02325,12.37111,12.57444
ENSMUSG00000075538,Gm10855,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075543,Urad,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075551,Cyp3a41a,0,0.04202,0,0,0,0,0,0,0,0,0.04403,0.04727
ENSMUSG00000075552,Cyp3a41b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075553,Gm5464,0,0,0,0,0,0.03886,0.15985,0,0.03863,0.08255,0.08805,0
ENSMUSG00000075555,Gm10863,2.23691,2.35322,6.67678,6.97868,5.86449,7.22799,2.27786,1.57338,2.58833,1.89854,4.09435,5.48359
ENSMUSG00000075566,Krtap4-6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075567,Krtap1-4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075569,Pms2,0,0.46224,1.29363,0.16918,0.15535,0,0.03996,0.42524,0.42495,1.07309,0.57233,0.33091
ENSMUSG00000075570,Krt26,0.08948,0.12607,0.04173,0.0423,0,0.03886,0.07992,0.12757,0.15453,0.08255,0.1761,0.04727
ENSMUSG00000075571,Defb30,0,0,0,0.08459,0.03884,0,0,0,0,0,0,0
ENSMUSG00000075572,Defb43,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075573,Defb47,0,0,0.04173,0.0423,0,0,0,0,0,0,0,0
ENSMUSG00000075574,Defb48,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075576,Gm12359,2.10269,1.76491,0.95979,1.31115,0.69908,0.50518,1.39869,0.93553,1.97022,1.85727,1.93711,1.22908
ENSMUSG00000075588,Hoxb2,5.14489,4.41228,0.08346,0.50754,1.35932,0.5829,5.79456,2.93415,3.47685,1.32073,2.9497,2.83634
ENSMUSG00000075590,Nrbp2,203.46902,182.50049,77.65932,87.88911,36.93467,37.53891,196.21577,206.11336,252.7287,312.39278,340.13956,373.26232
ENSMUSG00000075592,Nynrin,2.4606,3.2777,0.37557,0.59213,0.19419,0.42746,14.86604,10.6735,8.96256,9.45144,16.72962,18.01076
ENSMUSG00000075593,Gal3st4,0.08948,0,0,0.08459,0,0.03886,0.47955,0.21262,0.30905,0.61909,0.79246,0.75636
ENSMUSG00000075595,Zfp652,38.56427,40.13078,37.22306,32.4403,24.5066,25.37568,54.90845,52.85721,56.17052,61.12481,65.72979,62.96674
ENSMUSG00000075596,B130006D01Rik,0,0,0.04173,0.0423,0,0.03886,0.03996,0,0,0,0,0.04727
ENSMUSG00000075598,Smok3c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075599,Smok3a,0,0,0,0,0,0,0,0,0,0.08255,0,0
ENSMUSG00000075600,Zc3h3,13.77934,13.06877,3.54704,3.97573,2.40794,3.26425,14.62627,8.93002,7.30139,5.40672,8.71701,12.57444
ENSMUSG00000075602,Ly6a,170.13911,136.19252,9.76479,12.22327,54.29512,51.06224,22.41895,30.74478,4.8676,5.77817,5.98744,5.90904
ENSMUSG00000075604,Cyp11b1,0,0.04202,0,0,0,0,0.07992,0,0,0.04127,0,0
ENSMUSG00000075605,Slurp2,0,0.08404,0,0,0,0,0,0.08505,0,0.08255,0.13208,0.09454
ENSMUSG00000075610,Tmem92,0,0.25213,0.04173,0.0423,0,0,0,0,0,0.04127,0,0
ENSMUSG00000075700,Selenot,176.08929,162.28803,151.27084,127.43497,112.62937,114.40429,130.997,126.50861,139.30598,130.75179,132.78034,120.54444
ENSMUSG00000075701,Selenos,25.05335,27.86043,53.49771,36.33144,64.93666,55.02598,25.69587,35.42241,25.4583,20.01724,18.97491,24.25071
ENSMUSG00000075702,Selenom,1.96848,2.05907,0.37557,0.8459,0.6214,0.27202,67.49663,62.38256,83.6763,121.91944,134.89356,146.87513
ENSMUSG00000075703,Selenoi,48.40666,49.2495,44.94309,32.94784,17.04976,22.73319,47.31557,47.54172,46.97617,49.40338,34.82402,29.68702
ENSMUSG00000075704,Txnrd2,5.2791,4.32824,5.09105,5.24459,3.41772,3.96374,3.11707,3.18929,3.05191,3.26054,1.98114,2.88361
ENSMUSG00000075705,Msrb1,43.70915,47.3165,53.91501,56.54848,67.77181,63.03117,78.6062,86.62119,205.01853,238.47344,334.41627,307.64832
ENSMUSG00000075706,Gpx4,353.83388,346.38535,544.95058,472.47796,129.7568,124.04161,210.64222,188.21079,185.7413,172.72609,145.4156,149.42783
ENSMUSG00000075707,Dio3,0,0,0,0,0,0,0.47955,0.46776,0.19316,0.08255,0,0.04727
ENSMUSG00000076005,Mir547,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076006,Mir376c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076009,Mir688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076010,Mir615,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076011,Mir652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076012,Mir705,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076014,Mir669a-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076028,Mir669a-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076033,Mir692-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076041,Mir20b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076042,Mir710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076049,Mir598,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076050,Mir450b,0.04474,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076051,Mir707,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076052,Mir541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076060,Mir704,0,0,0.04173,0,0,0,0.03996,0,0,0,0,0
ENSMUSG00000076062,Mir92-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076063,Mir539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076064,Mir690,0.13421,0.16809,0.04173,0,0,0,0,0.12757,0.07726,0.08255,0,0.04727
ENSMUSG00000076065,Mir681,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076066,Mir223,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076067,Mir592,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076068,Mir678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076117,Mir680-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076118,Mir669c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076119,Mir698,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076120,Mir551b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076121,Mir687,0,0.04202,0,0,0,0,0,0,0,0.04127,0,0
ENSMUSG00000076122,Mir503,0,0,0.04173,0,0,0,0,0,0,0,0,0
ENSMUSG00000076123,Mir700,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076126,Mir669b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076127,Mir718,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076128,Mir686,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076140,Mir542,0,0,0,0,0.03884,0,0,0,0,0,0,0
ENSMUSG00000076141,Mir693,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076142,Mir711,0,0,0,0,0,0,0.03996,0,0.03863,0,0,0
ENSMUSG00000076143,Mir708,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076144,Mir709,0.13421,0,0.04173,0,0.07768,0,0.03996,0.04252,0,0.12382,0,0
ENSMUSG00000076145,Mir679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076146,Mir449c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076147,Mir694,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076163,Mir701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076212,Mir680-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076214,Mir717,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076216,Mir695,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076217,Mir706,0,0.04202,0.04173,0,0.03884,0,0,0.08505,0,0,0.08805,0
ENSMUSG00000076218,Mir692-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076219,Mir487b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076222,Mir297b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076236,Mir682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076240,Mir702,0,0,0,0,0.03884,0,0,0.08505,0,0,0.04403,0
ENSMUSG00000076241,Mir543,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076251,Mir501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076252,Mir302b,0,0.04202,0,0,0,0,0,0,0,0,0,0.04727
ENSMUSG00000076253,Mir680-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076255,Mir92b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076256,Mir19b-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076269,Mir374b,0,0,0,0,0,0,0,0.04252,0,0,0.04403,0
ENSMUSG00000076270,Mir719,0,0,0,0.08459,0,0,0,0.1701,0,0.16509,0,0
ENSMUSG00000076271,Mir697,0.04474,0.08404,0,0,0,0,0.11989,0.12757,0.1159,0.12382,0.13208,0.04727
ENSMUSG00000076272,Mir666,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076275,Mir675,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076286,Mir672,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076288,Mir301b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076309,Mir147,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076312,Mir499,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076313,Mir665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076315,Mir343,0.31317,0.29415,0.12519,0.16918,0,0.03886,0.07992,0.04252,0.07726,0.16509,0,0.04727
ENSMUSG00000076316,Mir673,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076318,Mir216b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076333,Mir599,0,0,0,0,0,0,0,0,0,0,0.04403,0
ENSMUSG00000076335,Mir670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076338,Mir181d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076357,Mir653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076361,Mir182,0,0,0,0,0,0,0.03996,0,0,0,0.04403,0
ENSMUSG00000076372,Mir568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076376,Mir674,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076379,Mir190a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076387,Mir671,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076396,Mir667,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076398,Mir676,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076399,Mir450-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076430,Hus1b,0,0,0.08346,0,0,0.03886,0,0,0,0.04127,0,0
ENSMUSG00000076431,Sox4,366.67372,364.8329,494.9999,405.18654,53.90675,43.44565,434.59195,535.33341,482.12385,501.8343,163.28988,177.5076
ENSMUSG00000076432,Ywhaq,415.34881,372.35479,212.57204,192.48475,91.3463,86.81358,443.46362,410.22809,391.26205,388.41703,412.29704,404.74569
ENSMUSG00000076433,Cep295nl,0.53686,0.63033,3.2132,4.86393,0.38838,0.23316,1.19887,1.44581,2.4338,2.06363,1.71699,1.41817
ENSMUSG00000076434,Wfdc3,31.71934,29.91949,39.9355,52.9111,46.99363,45.07778,1.55854,1.19067,2.20201,1.65091,0.83648,1.13454
ENSMUSG00000076435,Acsf2,51.13568,51.47665,18.40288,12.56163,4.1168,4.93524,23.89756,22.06991,18.31143,20.59506,17.08182,15.8835
ENSMUSG00000076436,Oxct2a,0.31317,0,0.08346,0.16918,0,0,0.03996,0.12757,0.19316,0.04127,0.13208,0
ENSMUSG00000076437,Selenoh,16.46363,17.31296,8.22079,6.93639,5.20425,3.65285,10.15047,11.86417,6.95371,6.68617,3.43397,3.9236
ENSMUSG00000076438,Oxct2b,0.08948,0.08404,0,0.12689,0,0,0.3197,0.42524,0.34769,0.24764,0.22013,0
ENSMUSG00000076439,Mog,0,0,0,0,0,0,0,0,0.1159,0,0.08805,0
ENSMUSG00000076441,Ass1,12.0793,13.02674,34.38543,32.52489,57.82935,58.05707,12.14859,12.92727,3.67001,2.84781,2.64152,1.89089
ENSMUSG00000076444,Mir761,0,0,0,0,0,0,0,0.04252,0,0,0,0
ENSMUSG00000076448,Mir763,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076450,Mir804,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076451,Mir770,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076453,Mir759,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076454,Mir762,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076455,Mir767,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076456,Mir760,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076457,Mir802,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076458,Mir764,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076459,Mir758,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076460,Mir744,0,0,0,0,0,0,0.03996,0,0,0,0.04403,0
ENSMUSG00000076946,Mir582,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076948,Mir467e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076956,Mir297a-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076959,Mir669l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076966,Mir466b-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076972,Mir193b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076976,Mir297c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076983,Mir297a-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076994,Mir466b-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077001,Mir544,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077021,Mir467d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077025,Mir493,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077038,Mir669f,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077042,Mir574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077049,Mir467c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077086,Mir669o,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077092,Mir742,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077107,Mir344c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077111,Mir18b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077113,Mir466p,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077119,Mir741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077127,Mir743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077192,Snora17,0.17895,0.42022,0.08346,0.21148,0.03884,0,0.07992,0.12757,0.03863,0.28891,0.08805,0
ENSMUSG00000077221,Snord67,0.04474,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077450,Rab11b,124.0141,138.04147,113.21318,90.76517,50.83857,43.95083,120.00732,103.80085,128.91405,132.98052,143.21434,157.88958
ENSMUSG00000077571,Snora36b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077604,Snord1b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077625,Snord4a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077704,Snord89,0.35791,0.08404,0.12519,0.29607,0,0,0.59944,0.63786,0.34769,0.41273,0.08805,0.09454
ENSMUSG00000077709,Snora64,0.53686,0.54628,0.04173,0.46525,0.11651,0.23316,1.23884,0.51029,0.34769,0.53654,0.57233,0.70908
ENSMUSG00000077714,Snord17,0.08948,0.16809,0.16692,0.08459,0,0.15544,0.07992,0.1701,0.03863,0.08255,0.1761,0.37818
ENSMUSG00000077734,Snord83b,1.47636,1.17661,1.2519,0.80361,0.38838,0.69948,0.9591,0.29767,1.15895,1.03182,0.44025,0.42545
ENSMUSG00000077767,Snora35,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077815,Mir290a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077834,Mir669d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077847,Mir105,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077851,Mir876,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077869,Mir344e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077872,Mir878,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077881,Mir882,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077886,Mir295,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077890,Mir875,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077896,Mir879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077897,Mir511,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077903,Mir294,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077921,Mir872,0.04474,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077925,Mir453,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077928,Mir208b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077931,Mir877,0,0.08404,0,0,0,0,0.15985,0.04252,0.1159,0.08255,0.04403,0
ENSMUSG00000077941,Mir466h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077954,Mir297a-4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077962,Mir874,0,0,0,0,0,0,0,0,0,0.04127,0,0
ENSMUSG00000077972,Mir466f-1,0,0.04202,0,0,0,0,0,0.04252,0,0,0,0
ENSMUSG00000077980,Mir654,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077981,Mir466f-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077991,Mir466n,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077996,Mir190b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077998,Mir466f-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078002,Mir880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078008,Mir291a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078017,Mir883a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078024,Mir883b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078025,Mir466g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078026,Mir466o,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078027,Mir449b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078031,Mir466d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078032,Mir291b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078035,Mir293,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078038,Mir881,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078041,Mir292,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078057,Mir873a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078060,Mir466l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078080,Olfr585,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078116,Olfr828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078118,Olfr483,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078122,F630028O10Rik,0.04474,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078127,Fam170b,0.04474,0.08404,0,0,0,0.07772,0,0,0,0.04127,0.08805,0
ENSMUSG00000078129,Actl10,0.04474,0.04202,0.12519,0,0,0,0.11989,0.04252,0.03863,0.04127,0.04403,0
ENSMUSG00000078130,Gm11555,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078131,Krtap1-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078137,Ankrd63,0.35791,0.25213,0.16692,0.21148,0.07768,0.34974,0.27974,0,0,0,0,0.09454
ENSMUSG00000078144,Capns2,0,0,0.04173,0,0,0,0.19981,0.12757,0.38632,0.16509,0.04403,0.09454
ENSMUSG00000078153,Psme2b,0.13421,0.12607,0,0.12689,0.07768,0,0.43959,0.42524,0.88853,0.49527,0.22013,0.28363
ENSMUSG00000078157,4931440F15Rik,0.04474,0.08404,0.08346,0,0.03884,0.07772,0.27974,0,0.07726,0.28891,0.26415,0.23636
ENSMUSG00000078161,Erich3,0.22369,0.12607,0.16692,0.29607,0.19419,0.07772,0.07992,0,0,0.12382,0.1761,0.14182
ENSMUSG00000078173,Lenep,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078179,Rnf148,0.04474,0.08404,0.04173,0.0423,0,0.11658,0,0,0.03863,0,0,0
ENSMUSG00000078185,Chml,18.96897,18.23744,11.22534,8.03606,3.84493,3.30311,14.62627,15.90394,13.17342,10.23562,12.06294,11.25081
ENSMUSG00000078190,Dnm3os,0,0.12607,0.08346,0.12689,0.07768,0.23316,0.43959,0.38272,0.34769,0.37145,0.30818,0.52
ENSMUSG00000078201,Tmem203,5.10015,4.8325,6.71851,4.73705,3.96145,4.31348,3.03715,2.59396,3.2837,4.08599,4.0063,5.43632
ENSMUSG00000078202,Nrarp,32.39041,31.68441,4.59029,3.25672,0.66024,0.69948,22.2591,18.4979,7.80361,7.38781,7.4843,8.60356
ENSMUSG00000078206,Fthl17d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078208,Fthl17b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078213,Btbd35f4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078218,Btbd35f3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078234,Klhdc7a,30.37719,28.70086,22.40895,16.87572,20.73934,27.04667,1.5985,1.786,2.20201,1.362,1.36478,1.65453
ENSMUSG00000078235,Fam43b,0.04474,0.04202,0,0,0,0,7.07336,8.80245,8.26719,8.37835,1.84906,1.65453
